rider_id,arrival_week,arrival_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area,dropoff_area,solo_length,min_WTP,max_WTP,tolerance,min_tol
4555,3,378,41.94629454,-87.65429808,41.88528132,-87.6572332,6,28,4.218311859,0.35001939,0.506633938,-1,-1
4556,3,380,41.92127311,-87.68508211,41.87866742,-87.67165362,22,28,3.023691056,0.446706986,0.981047221,-1,0
4557,3,381,41.91461629,-87.63171737,41.87925508,-87.642649,7,28,2.507076635,0.55218966,0.981047221,-1,0
4558,3,383,41.80891628,-87.59618334,41.83511799,-87.61867777,39,35,2.149168718,0.35001939,0.604633926,-1,-1
4559,3,386,41.90752007,-87.6266589,41.88528132,-87.6572332,8,28,2.19853121,0.408284737,0.981047221,-1,10
4560,3,393,41.89833179,-87.62076287,41.88498719,-87.62099291,8,32,0.922100082,0.463625347,0.981047221,-1,83
4561,3,395,41.85593437,-87.66857454,41.86790242,-87.64295867,31,28,1.556040525,0.498018716,0.981047221,-1,0
4562,3,396,41.89960211,-87.63330804,41.9386662,-87.71121059,8,21,4.829676984,0.466894041,0.981047221,-1,0
4563,3,397,41.81304138,-87.5994766,41.88498719,-87.62099291,39,32,5.092838401,0.546329505,0.981047221,-1,24
4564,3,399,41.89967018,-87.6698378,41.88099447,-87.63274649,24,32,2.303191965,0.39394943,0.981047221,-1,3
4565,3,402,41.91600527,-87.67509512,41.87925508,-87.642649,22,28,3.038416483,0.524346566,0.981047221,-1,0
4566,3,404,41.85026637,-87.66756931,41.80901825,-87.6591666,31,61,2.882619159,0.35001939,0.612974397,-1,-1
4567,3,405,41.90670779,-87.68468595,41.93823229,-87.64678208,24,6,2.922551225,0.479093174,0.981047221,-1,99
4568,3,406,41.89942225,-87.68449012,41.87740612,-87.62197165,24,32,3.557362475,0.368977168,0.981047221,-1,0
4569,3,416,41.89169705,-87.70210525,41.94481375,-87.69077501,23,5,3.715956532,0.35001939,0.512527715,-1,-1
4570,3,416,41.76157791,-87.57278199,41.77184852,-87.69566634,43,66,6.372386041,0.35001939,0.542547209,-1,-1
4571,3,419,41.92927253,-87.67380724,41.88530002,-87.64280847,7,28,3.430967669,0.450962599,0.981047221,6.234410876,-1
4572,3,420,41.89096938,-87.77012284,41.89169705,-87.70210525,25,23,3.498778752,0.64800259,0.981047221,154.4252019,-1
4573,3,421,41.74420515,-87.65630599,41.87400538,-87.66351755,71,28,8.976029042,0.683529438,0.981047221,-1,0
4574,3,422,41.83511799,-87.61867777,41.87400538,-87.66351755,35,28,3.541797444,0.35001939,0.4657953,-1,-1
4575,3,429,42.00761259,-87.81378103,41.9850151,-87.80453201,9,10,1.631973271,0.35001939,0.856120368,-1,-1
4576,3,431,41.9289459,-87.66089257,41.90056038,-87.69419737,7,24,2.603598835,0.464720203,0.981047221,-1,44
4577,3,431,41.74020576,-87.61596952,41.77592883,-87.66659627,44,67,3.591785567,0.550207579,0.981047221,-1,59
4578,3,432,41.84169112,-87.61256395,41.88099447,-87.63274649,35,32,2.907421297,0.643567748,0.981047221,-1,26
4579,3,438,41.87866742,-87.67165362,41.91207349,-87.69947972,28,24,2.715806705,0.423533261,0.981047221,-1,29
4580,3,440,41.70310709,-87.66513857,41.7904694,-87.60128512,72,41,6.875336645,0.35001939,0.840248652,-1,-1
4581,3,441,41.90026569,-87.63210922,41.88498719,-87.62099291,8,32,1.200531144,0.35001939,0.541383127,-1,-1
4582,3,443,41.76157791,-87.57278199,41.74020576,-87.61596952,43,44,2.671417185,0.560030699,0.981047221,49.2901927,-1
4583,3,445,41.88498719,-87.62099291,41.7904694,-87.60128512,32,41,6.608887372,0.619084799,0.981047221,-1,22
4584,3,447,41.89249317,-87.66474584,41.89204214,-87.63186395,24,8,1.691509572,0.435782896,0.981047221,-1,19
4585,3,450,41.79259236,-87.76961545,41.83511799,-87.61867777,56,35,8.309555667,0.35001939,0.704645391,-1,-1
4586,3,457,41.8789145,-87.70589713,41.90120699,-87.67635599,27,24,2.163594944,0.35001939,0.680972709,-1,-1
4587,3,458,41.77643078,-87.63763539,41.87866742,-87.67165362,68,28,7.277769597,0.7240328,0.981047221,-1,0
4588,3,458,41.92861905,-87.68536202,41.89321636,-87.63784421,22,8,3.457310839,0.35001939,0.487965351,-1,-1
4589,3,461,41.9867118,-87.66341641,41.9442266,-87.65599818,76,6,2.960083532,0.35001939,0.692111721,-1,-1
4590,3,466,41.9119723,-87.68364292,41.89250778,-87.62621491,24,8,3.245050537,0.534462581,0.981047221,-1,0
4591,3,467,41.84171861,-87.64393249,41.7904694,-87.60128512,60,41,4.166706983,0.662532257,0.981047221,-1,0
4592,3,467,41.8631181,-87.67292044,41.89253687,-87.65986432,28,24,2.140742858,0.35001939,0.548481048,-1,-1
4593,3,467,41.904712,-87.70188456,41.93749397,-87.70998734,24,21,2.30300538,0.539798668,0.981047221,-1,0
4594,3,468,41.68461497,-87.67125035,41.81998631,-87.6994967,75,58,9.465913565,0.35001939,0.682142351,-1,-1
4595,3,474,41.94651142,-87.80602,41.95358213,-87.72345239,17,16,4.270910797,0.739295662,0.981047221,83.23989458,-1
4596,3,474,41.90056038,-87.69419737,41.88099447,-87.63274649,24,32,3.437665749,0.37135052,0.981047221,-1,42
4597,3,475,41.93623718,-87.65641153,41.88528132,-87.6572332,6,28,3.52096803,0.35001939,0.579083765,-1,-1
4598,3,475,41.94648976,-87.64711363,41.88528132,-87.6572332,6,28,4.260985097,0.472367206,0.981047221,-1,0
4599,3,476,41.89250778,-87.62621491,41.7388401,-87.6887373,8,70,11.09483778,0.531048976,0.981047221,-1,0
4600,3,478,41.83908691,-87.71400381,41.89060885,-87.75604671,30,25,4.165618043,0.539739204,0.981047221,85.14417131,-1
4601,3,481,41.89197151,-87.61294541,41.84924675,-87.6241353,8,33,3.007617284,0.419921163,0.981047221,-1,2
4602,3,483,41.79742771,-87.68901664,41.81527396,-87.70919329,63,58,1.612530851,0.35001939,0.689471806,-1,-1
4603,3,483,41.89197151,-87.61294541,41.88099447,-87.63274649,8,32,1.269892881,0.534541305,0.981047221,-1,0
4604,3,487,41.92185491,-87.64621098,41.89204214,-87.63186395,7,8,2.187993925,0.35001939,0.524638863,-1,-1
4605,3,488,41.83908691,-87.71400381,41.79409025,-87.59231086,30,41,6.99531331,0.35001939,0.566986394,-1,-1
4606,3,488,41.90156691,-87.63840401,41.84811122,-87.70758183,8,30,5.129135252,0.358008692,0.981047221,-1,18
4607,3,490,41.77643078,-87.63763539,41.77379001,-87.67622826,68,67,1.996946851,0.598462213,0.981047221,-1,0
4608,3,491,41.94229055,-87.76171772,41.87866742,-87.67165362,15,28,6.38515094,0.35001939,0.653252882,-1,-1
4609,3,491,41.89973739,-87.66495392,41.88099447,-87.63274649,24,32,2.102693835,0.35001939,0.496219047,-1,-1
4610,3,494,41.9076885,-87.74417318,41.88099447,-87.63274649,25,32,6.02033215,0.35001939,0.648484189,-1,-1
4611,3,501,41.92927253,-87.67380724,41.88099447,-87.63274649,7,32,3.947802347,0.35001939,0.388311468,-1,-1
4612,3,504,41.90585777,-87.63086503,41.96514171,-87.67657807,8,4,4.722160584,0.365346892,0.981047221,-1,0
4613,3,505,41.85934972,-87.61735801,41.88530002,-87.64280847,33,28,2.220221524,0.35001939,0.536384479,-1,-1
4614,3,506,41.94269184,-87.65177051,41.89321636,-87.63784421,6,8,3.492606978,0.510751126,0.981047221,-1,0
4615,3,507,41.71749304,-87.64889507,41.74020576,-87.61596952,73,44,2.31196997,0.35001939,0.6641933,-1,-1
4616,3,509,41.73964483,-87.64858234,41.79017137,-87.68638348,71,63,3.997819746,0.590323836,0.981047221,-1,174
4617,3,514,41.968069,-87.72155906,42.00157103,-87.69501259,14,2,2.686446408,0.35001939,0.709554314,-1,-1
4618,3,515,41.70658788,-87.62336651,41.72818206,-87.5964756,49,47,2.037035272,0.35001939,0.672753969,-1,-1
4619,3,516,41.87400538,-87.66351755,41.87886558,-87.62519214,28,32,2.000081126,0.412805823,0.981047221,-1,0
4620,3,518,41.92276062,-87.69915534,41.9442266,-87.65599818,22,6,2.668431047,0.467672619,0.981047221,13.20439108,-1
4621,3,518,41.80676527,-87.60894928,41.82683191,-87.66379887,38,59,3.146375164,0.572440121,0.981047221,178.9802973,-1
4622,3,519,41.92926299,-87.63589095,41.870415,-87.67508562,7,28,4.538210423,0.459553371,0.981047221,-1,17
4623,3,522,41.88099447,-87.63274649,41.89250778,-87.62621491,32,8,0.863531241,0.35001939,0.617964949,-1,-1
4624,3,523,41.90670779,-87.68468595,41.89503345,-87.61971067,24,8,3.437420062,0.434006127,0.981047221,-1,6
4625,3,525,41.89973739,-87.66495392,41.89250778,-87.62621491,24,8,2.054017953,0.35001939,0.538371531,-1,-1
4626,3,529,41.92927253,-87.67380724,41.90749193,-87.63576009,7,8,2.467994035,0.423540965,0.981047221,-1,0
4627,3,529,41.82708791,-87.64862682,41.78221697,-87.73018734,60,65,5.220864073,0.35001939,0.596935416,-1,-1
4628,3,534,41.93476246,-87.63985386,41.89092203,-87.61886835,6,8,3.21552628,0.35001939,0.582476814,-1,-1
4629,3,534,41.81294894,-87.61785968,41.85718386,-87.62033462,38,33,3.058996302,0.484526158,0.981047221,9.105379694,-1
4630,3,535,41.7142705,-87.56005726,41.74248757,-87.6300449,51,44,4.101859298,0.35001939,0.677583363,-1,-1
4631,3,535,41.84743155,-87.66352869,41.74621558,-87.69034053,31,70,7.128423362,0.486445825,0.981047221,-1,41
4632,3,536,41.90026569,-87.63210922,41.88099447,-87.63274649,8,32,1.331917599,0.546962552,0.981047221,-1,0
4633,3,538,41.87060737,-87.62217294,41.89503345,-87.61971067,32,8,1.692427496,0.549931691,0.981047221,-1,30
4634,3,540,41.79764823,-87.66711384,41.80592497,-87.60405862,61,39,3.297688811,0.35001939,0.70425169,-1,-1
4635,3,541,41.82371281,-87.60235044,41.87886558,-87.62519214,36,32,3.987902629,0.35001939,0.774611592,-1,-1
4636,3,544,41.85934972,-87.61735801,41.87925508,-87.642649,33,28,1.893363399,0.500820087,0.981047221,-1,57
4637,3,547,41.89250778,-87.62621491,41.88099447,-87.63274649,8,32,0.863531241,0.35001939,0.419988713,-1,-1
4638,3,547,41.92177836,-87.64145976,41.88528132,-87.6572332,7,28,2.648950432,0.486388763,0.981047221,-1,16
4639,3,548,41.94238328,-87.75435283,41.97829425,-87.71643042,15,13,3.154781871,0.35001939,0.733799679,-1,-1
4640,3,551,41.9000696,-87.72091824,41.89960211,-87.63330804,23,8,4.505659638,0.35001939,0.682084864,-1,-1
4641,3,553,41.9119723,-87.68364292,41.88099447,-87.63274649,24,32,3.381267471,0.35001939,0.417528806,-1,-1
4642,3,558,41.99405982,-87.69463072,41.97681175,-87.70194107,2,4,1.249470502,0.35001939,0.659176019,-1,-1
4643,3,559,41.87859436,-87.73023243,41.87400538,-87.66351755,26,28,3.446835273,0.35001939,0.719561237,-1,-1
4644,3,563,41.92177819,-87.65106188,41.89092203,-87.61886835,7,8,2.699216169,0.443299518,0.981047221,-1,0
4645,3,564,41.74575771,-87.7083657,41.74420515,-87.65630599,70,71,2.68590916,0.35001939,0.629046507,-1,-1
4646,3,566,41.97024498,-87.71343533,41.89942225,-87.68449012,14,24,5.114549966,0.662149566,0.981047221,-1,43
4647,3,566,41.92926299,-87.63589095,41.88528132,-87.6572332,7,28,3.230937074,0.499877527,0.981047221,-1,5
4648,3,568,41.87906699,-87.65700503,41.89503345,-87.61971067,28,8,2.212911475,0.416528662,0.981047221,-1,0
4649,3,570,41.92208254,-87.63415609,41.88498719,-87.62099291,7,32,2.650924102,0.35001939,0.535484166,-1,-1
4650,3,571,41.90752007,-87.6266589,41.88099447,-87.63274649,8,32,1.859295941,0.422018538,0.981047221,-1,0
4651,3,572,41.77592883,-87.66659627,41.83908691,-87.71400381,67,30,5.000401602,0.35001939,0.658192974,-1,-1
4652,3,572,41.89194838,-87.68912591,41.87925508,-87.642649,24,28,2.546498768,0.351437615,0.981047221,17.32907048,-1
4653,3,573,41.7632468,-87.61613411,41.94779159,-87.68383494,69,5,13.21826131,0.35001939,0.607028493,-1,-1
4654,3,576,41.87859436,-87.73023243,41.70658788,-87.62336651,26,49,13.09759507,0.694502972,0.981047221,-1,0
4655,3,580,41.89197151,-87.61294541,41.88099447,-87.63274649,8,32,1.269892881,0.419134868,0.981047221,-1,6
4656,3,580,41.76810629,-87.6980008,41.79213608,-87.61093935,66,40,4.783112626,0.35001939,0.677167995,-1,-1
4657,3,583,41.99426609,-87.67868821,41.97256254,-87.67884597,2,4,1.499594844,0.35001939,0.588180324,-1,-1
4658,3,583,41.79543063,-87.69643523,41.81736621,-87.6988608,63,58,1.520743605,0.35001939,0.636015942,-1,-1
4659,3,586,41.90749193,-87.63576009,41.88099447,-87.63274649,8,32,1.837349256,0.409870528,0.981047221,-1,0
4660,3,588,41.91461629,-87.63171737,41.87925508,-87.642649,7,28,2.507076635,0.535261444,0.981047221,-1,27
4661,3,592,41.76196108,-87.6200147,41.73416874,-87.6532196,69,71,2.572411131,0.35001939,0.672342393,-1,-1
4662,3,593,41.82045691,-87.60069157,41.87925508,-87.642649,36,28,4.600829153,0.35001939,0.692446758,-1,-1
4663,3,595,41.89197151,-87.61294541,41.88528132,-87.6572332,8,28,2.324421156,0.35001939,0.54739693,-1,-1
4664,3,599,41.86257778,-87.72018518,41.87925508,-87.642649,29,28,4.152355763,0.652171757,0.981047221,-1,5
4665,3,599,41.74020576,-87.61596952,41.76157791,-87.57278199,44,43,2.671417185,0.57717968,0.981047221,92.82404778,-1
4666,3,601,41.85630982,-87.64420929,41.88530002,-87.64280847,31,28,2.004328669,0.4925123,0.981047221,-1,0
4667,3,604,41.85026637,-87.66756931,41.89960211,-87.63330804,31,8,3.837534772,0.517678441,0.981047221,-1,0
4668,3,606,41.93574946,-87.6809803,41.88530002,-87.64280847,5,28,4.000327741,0.35001939,0.605586377,-1,-1
4669,3,606,41.77592883,-87.66659627,41.83511799,-87.61867777,67,35,4.776551508,0.35001939,0.636437828,-1,-1
4670,3,608,41.9061861,-87.75147433,41.92861905,-87.68536202,25,22,3.735749945,0.35001939,0.610065218,-1,-1
4671,3,609,41.968069,-87.72155906,41.89960211,-87.63330804,14,8,6.553985055,0.701026497,0.981047221,-1,0
4672,3,614,41.81294894,-87.61785968,41.87886558,-87.62519214,38,32,4.570016749,0.35001939,0.483193754,-1,-1
4673,3,615,41.88528132,-87.6572332,41.88099447,-87.63274649,28,32,1.293967129,0.476227952,0.981047221,-1,0
4674,3,615,41.9867118,-87.66341641,41.89960211,-87.63330804,76,8,6.214424814,0.35001939,0.624304018,-1,-1
4675,3,619,41.88476778,-87.68414745,41.89204214,-87.63186395,28,8,2.735837553,0.470420033,0.981047221,-1,33
4676,3,619,41.90749193,-87.63576009,41.88530002,-87.64280847,8,28,1.575582018,0.462735418,0.981047221,-1,49
4677,3,621,41.94779159,-87.68383494,41.87886558,-87.62519214,5,32,5.636596241,0.35001939,0.712612882,-1,-1
4678,3,623,41.92927253,-87.67380724,41.8979839,-87.64149153,7,8,2.726587857,0.35001939,0.453113943,-1,-1
4679,3,624,41.90026569,-87.63210922,41.87925508,-87.642649,8,28,1.549615023,0.35001939,0.539793628,-1,-1
4680,3,627,41.85550135,-87.68322717,41.8631181,-87.67292044,31,28,0.747169776,0.495068092,0.981047221,93.91816973,-1
4681,3,627,41.8484116,-87.69143048,41.80818958,-87.69909717,30,58,2.806968174,0.608648696,0.981047221,-1,93
4682,3,629,41.87101588,-87.63140653,41.870415,-87.67508562,32,28,2.247699432,0.598921107,0.981047221,37.44424015,-1
4683,3,629,41.96456804,-87.77226499,41.98870265,-87.80440481,15,10,2.34650166,0.35001939,0.734145009,-1,-1
4684,3,632,41.81304138,-87.5994766,41.84924675,-87.6241353,39,33,2.805240071,0.35001939,0.656244758,-1,-1
4685,3,634,41.78599852,-87.75093429,41.87060737,-87.62217294,56,32,8.838640022,0.35001939,0.735107792,-1,-1
4686,3,637,41.71749304,-87.64889507,41.79409025,-87.59231086,73,41,6.042780852,0.35001939,0.667264801,-1,-1
4687,3,639,41.79259236,-87.76961545,41.83511799,-87.61867777,56,35,8.309555667,0.723040808,0.981047221,-1,4
4688,3,642,41.79235722,-87.61793138,41.77958289,-87.76851085,40,64,7.80771508,0.35001939,0.645869501,-1,-1
4689,3,642,41.99422523,-87.68607688,41.97991245,-87.66418824,2,76,1.497208605,0.536588319,0.981047221,121.2117071,-1
4690,3,643,41.78599852,-87.75093429,41.82045691,-87.60069157,56,36,8.096214869,0.548087683,0.981047221,-1,0
4691,3,645,41.91461629,-87.63171737,41.88099447,-87.63274649,7,32,2.323649059,0.35001939,0.53920576,-1,-1
4692,3,645,41.83908691,-87.71400381,41.85026637,-87.66756931,30,31,2.511774423,0.35001939,0.634491704,-1,-1
4693,3,651,41.87738347,-87.68065412,41.86813243,-87.71421471,28,29,1.841169592,0.35001939,0.443276243,-1,-1
4694,3,652,41.8995898,-87.67471913,41.88498719,-87.62099291,24,32,2.941745983,0.371342343,0.981047221,-1,0
4695,3,655,42.00169819,-87.67357403,41.96677494,-87.71084821,1,14,3.080132888,0.35001939,0.679847584,-1,-1
4696,3,655,41.89140682,-87.75180369,41.88528132,-87.6572332,25,28,4.88274427,0.619648973,0.981047221,-1,29
4697,3,655,41.82683301,-87.67292554,41.90026569,-87.63210922,59,8,5.491235502,0.35001939,0.699454462,-1,-1
4698,3,656,41.9386662,-87.71121059,41.87400538,-87.66351755,21,28,5.096506216,0.35001939,0.649131093,-1,-1
4699,3,662,41.98680863,-87.69441519,41.94982935,-87.64396537,2,6,3.63938122,0.35001939,0.583598496,-1,-1
4700,3,662,41.91460237,-87.79681552,41.9428593,-87.71750386,25,21,4.520296204,0.35001939,0.642975974,-1,-1
4701,3,667,41.9049353,-87.64990723,41.9147473,-87.65400703,8,7,0.709964303,0.456480256,0.981047221,60.86834378,-1
4702,3,667,41.89265811,-87.65253448,41.88099447,-87.63274649,24,32,1.298251691,0.35001939,0.52910686,-1,-1
4703,3,668,41.79235722,-87.61793138,41.81294894,-87.61785968,40,38,1.422756859,0.35001939,0.662874541,-1,-1
4704,3,668,41.9002213,-87.62910519,41.88528132,-87.6572332,8,28,1.777217475,0.454580376,0.981047221,-1,0
4705,3,671,41.76157791,-87.57278199,41.70731145,-87.5349029,43,52,4.227626059,0.35001939,0.608418516,-1,-1
4706,3,674,41.94323712,-87.64347096,41.96683407,-87.68401837,6,4,2.645540492,0.580976542,0.981047221,478.8085952,-1
4707,3,675,41.75467933,-87.61984499,41.79796521,-87.58960703,69,41,3.372275315,0.35001939,0.527827677,-1,-1
4708,3,678,41.83908691,-87.71400381,41.94779159,-87.68383494,30,5,7.66938178,0.5849287,0.981047221,-1,28
4709,3,680,41.72967642,-87.57271713,41.71749304,-87.64889507,48,73,4.017588013,0.35001939,0.787170782,-1,-1
4710,3,682,41.89204214,-87.63186395,41.88099447,-87.63274649,8,32,0.764669702,0.356099273,0.981047221,32.78157145,-1
4711,3,683,41.74420515,-87.65630599,41.77184852,-87.69566634,71,66,2.786314343,0.531887576,0.981047221,-1,0
4712,3,684,41.92726096,-87.76550161,41.9000696,-87.72091824,19,23,2.963834393,0.619091116,0.981047221,-1,0
4713,3,685,41.76818096,-87.61210248,41.72538609,-87.61914336,69,49,2.979038079,0.51139722,0.981047221,33.04310926,-1
4714,3,686,41.92843156,-87.69996859,41.89207263,-87.62887416,22,8,4.435570629,0.565875753,0.981047221,-1,5
4715,3,690,41.85580617,-87.67469059,41.79804172,-87.59419663,31,41,5.753645542,0.64085324,0.981047221,-1,4
4716,3,690,41.81736621,-87.6988608,41.85026637,-87.66756931,58,31,2.78609938,0.35001939,0.629925383,-1,-1
4717,3,691,41.88528132,-87.6572332,41.90026569,-87.63210922,28,8,1.655797445,0.577667049,0.981047221,-1,0
4718,3,691,41.9386662,-87.71121059,41.92276062,-87.69915534,21,22,1.261635499,0.35001939,0.543237444,-1,-1
4719,3,694,41.89250778,-87.62621491,41.79056663,-87.59401544,8,41,7.235845929,0.490088685,0.981047221,-1,0
4720,3,696,41.83615015,-87.64878795,41.92726096,-87.76550161,60,19,8.699221519,0.35001939,0.616949583,-1,-1
4721,3,698,41.86019002,-87.7172201,41.83908691,-87.71400381,29,30,1.467452659,0.650620922,0.981047221,7.653135892,-1
4722,3,698,41.87168947,-87.65409265,41.89503345,-87.61971067,28,8,2.393642573,0.35001939,0.493153672,-1,-1
4723,3,702,41.81400382,-87.61168488,41.88099447,-87.63274649,38,32,4.753858443,0.35001939,0.667357509,-1,-1
4724,3,703,41.89140682,-87.75180369,41.86076226,-87.7006919,25,29,3.376010784,0.35001939,0.557689026,-1,-1
4725,3,704,41.94982935,-87.64396537,41.87925508,-87.642649,6,28,4.876686753,0.35001939,0.593681811,-1,-1
4726,3,705,41.8979839,-87.64149153,41.88498719,-87.62099291,8,32,1.384911136,0.35001939,0.533655704,-1,-1
4727,3,706,41.86241427,-87.73246964,41.8631181,-87.67292044,29,28,3.064609427,0.577048145,0.981047221,-1,0
4728,3,714,41.90120699,-87.67635599,41.89060885,-87.75604671,24,25,4.163420493,0.35001939,0.432243401,-1,-1
4729,3,715,41.88099447,-87.63274649,41.82778876,-87.61418703,32,35,3.798219974,0.35001939,0.460230353,-1,-1
4730,3,716,41.89503345,-87.61971067,41.93057857,-87.64220631,8,7,2.714674007,0.439698823,0.981047221,-1,2
4731,3,718,41.89060885,-87.75604671,41.86019002,-87.7172201,25,29,2.899542607,0.509640472,0.981047221,181.3802915,-1
4732,3,718,41.71749304,-87.64889507,41.89960211,-87.63330804,73,8,12.60811934,0.624221307,0.981047221,-1,0
4733,3,720,41.83908691,-87.71400381,41.81087901,-87.72636332,30,57,2.050238249,0.555470849,0.981047221,-1,0
4734,3,724,41.96363317,-87.65236536,41.8382958,-87.69675634,3,30,8.955826949,0.35001939,0.623375854,-1,-1
4735,3,727,41.7548461,-87.61016859,41.7904694,-87.60128512,69,41,2.503540807,0.576960135,0.981047221,53.85122954,-1
4736,3,729,41.74096016,-87.60976214,41.82740025,-87.62408895,44,35,6.017880014,0.35001939,0.634982434,-1,-1
4737,3,732,41.8789145,-87.70589713,41.89060885,-87.75604671,27,25,2.703240839,0.35001939,0.697336696,-1,-1
4738,3,734,41.80891628,-87.59618334,41.77887686,-87.59492544,39,42,2.07653765,0.35001939,0.666459421,-1,-1
4739,3,742,41.90026569,-87.63210922,41.77643078,-87.63763539,8,68,8.560904931,0.35001939,0.467111469,-1,-1
4740,3,742,41.93453972,-87.6430228,41.88528132,-87.6572332,6,28,3.480983054,0.35001939,0.491734629,-1,-1
4741,3,743,41.8789145,-87.70589713,41.86019002,-87.7172201,27,29,1.418859644,0.35001939,0.608715061,-1,-1
4742,3,745,41.86342268,-87.65375662,41.88099447,-87.63274649,28,32,1.625576199,0.399838977,0.981047221,0.096861491,-1
4743,3,746,41.8561441,-87.64897832,41.85101782,-87.63509186,31,34,0.797614688,0.539367636,0.981047221,14.08390914,-1
4744,3,748,41.95773557,-87.6837181,41.87101588,-87.63140653,5,32,6.567743235,0.35001939,0.605261083,-1,-1
4745,3,750,41.83615015,-87.64878795,41.87400538,-87.66351755,60,28,2.723178223,0.35001939,0.540684059,-1,-1
4746,3,751,41.92876301,-87.66567684,41.88498719,-87.62099291,7,32,3.798396951,0.547594652,0.981047221,-1,59
4747,3,752,41.68461497,-87.67125035,41.7008888,-87.60009269,75,50,3.839609991,0.35001939,0.763635366,-1,-1
4748,3,753,41.89207263,-87.62887416,41.87925508,-87.642649,8,28,1.134176737,0.35001939,0.545081623,-1,-1
4749,3,762,41.79543063,-87.69643523,41.8299223,-87.67250265,63,59,2.682975705,0.628479094,0.981047221,-1,66
4750,3,771,41.88498719,-87.62099291,41.88530002,-87.64280847,32,28,1.122378166,0.539626457,0.981047221,-1,62
4751,3,771,41.87400538,-87.66351755,41.89960211,-87.63330804,28,8,2.354240685,0.489560534,0.981047221,-1,1
4752,3,771,41.82744169,-87.61924976,41.87925508,-87.642649,35,28,3.777078629,0.530488171,0.981047221,-1,33
4753,3,772,41.88099447,-87.63274649,41.89321636,-87.63784421,32,8,0.884225814,0.565290289,0.981047221,-1,0
4754,3,773,41.74099771,-87.60110816,41.76064104,-87.58118556,44,43,1.701965215,0.35001939,0.692883138,-1,-1
4755,3,776,41.8484116,-87.69143048,41.89830587,-87.65361398,30,24,3.958496702,0.645071567,0.981047221,-1,8
4756,3,781,41.95815488,-87.65302179,41.904712,-87.70188456,3,24,4.465782718,0.53063865,0.981047221,-1,39
4757,3,782,41.77592883,-87.66659627,41.66367065,-87.54093551,67,55,10.10731716,0.697288746,0.981047221,4.350016601,-1
4758,3,784,41.88476778,-87.68414745,41.88099447,-87.63274649,28,32,2.656929303,0.544675163,0.981047221,-1,0
4759,3,791,41.9352148,-87.74438961,41.93608654,-87.66611069,19,6,4.023854681,0.697839932,0.981047221,-1,4
4760,3,795,41.90749193,-87.63576009,41.88528132,-87.6572332,8,28,1.890669523,0.413360531,0.981047221,5.347029329,-1
4761,3,795,41.9386662,-87.71121059,41.96581197,-87.65587879,21,3,3.406135894,0.638673924,0.981047221,-1,0
4762,3,798,41.87886558,-87.62519214,41.85026637,-87.66756931,32,31,2.942686552,0.35001939,0.586699136,-1,-1
4763,3,801,41.90749193,-87.63576009,41.88528132,-87.6572332,8,28,1.890669523,0.374045001,0.981047221,-1,10
4764,3,803,41.86019002,-87.7172201,41.92276062,-87.69915534,29,22,4.421934632,0.35001939,0.676009268,-1,-1
4765,3,803,41.76157791,-87.57278199,41.79235722,-87.61793138,43,40,3.151922763,0.35001939,0.538114245,-1,-1
4766,3,804,41.86790242,-87.64295867,41.89915561,-87.62621053,28,8,2.324908134,0.523288895,0.981047221,-1,0
4767,3,804,41.85934972,-87.61735801,41.87925508,-87.642649,33,28,1.893363399,0.665694046,0.981047221,-1,8
4768,3,806,41.96311575,-87.71322933,41.88099447,-87.63274649,14,32,7.022403966,0.35001939,0.667801263,-1,-1
4769,3,810,41.91166659,-87.733951,41.87740612,-87.62197165,23,32,6.226760744,0.673409533,0.981047221,-1,0
4770,3,810,41.87400538,-87.66351755,41.83908691,-87.71400381,28,30,3.545569939,0.525435081,0.981047221,64.38764492,-1
4771,3,811,41.92208254,-87.63415609,41.86790242,-87.64295867,7,28,3.770766217,0.421221239,0.981047221,-1,0
4772,3,812,41.84169112,-87.61256395,41.88099447,-87.63274649,35,32,2.907421297,0.605611582,0.981047221,-1,0
4773,3,816,41.71781742,-87.65251802,41.74248757,-87.6300449,73,44,2.061135793,0.638180209,0.981047221,-1,150
4774,3,818,41.87400538,-87.66351755,41.92276062,-87.69915534,28,22,3.834975612,0.449328209,0.981047221,-1,18
4775,3,819,41.7632468,-87.61613411,41.79235722,-87.61793138,69,40,2.013469474,0.35001939,0.645054674,-1,-1
4776,3,820,41.93543891,-87.69332587,41.89321636,-87.63784421,21,8,4.080203877,0.674181447,0.981047221,-1,0
4777,3,822,41.74420515,-87.65630599,41.71314861,-87.67507531,71,72,2.353969721,0.695073493,0.981047221,116.4647419,-1
4778,3,828,41.81087901,-87.72636332,41.87400538,-87.66351755,57,28,5.430300937,0.691903409,0.981047221,-1,0
4779,3,833,41.76978472,-87.57395196,41.89204214,-87.63186395,43,8,8.957901467,0.571019956,0.981047221,-1,0
4780,3,835,41.80390712,-87.7479479,41.89503345,-87.61971067,56,8,9.121593687,0.35001939,0.696380032,-1,-1
4781,3,835,41.76876684,-87.6493598,41.89321636,-87.63784421,68,8,8.619056579,0.35001939,0.635381844,-1,-1
4782,3,836,41.84192803,-87.62836651,41.91458571,-87.64596621,35,7,5.101161449,0.505587771,0.981047221,-1,0
