rider_id,arrival_week,arrival_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area,dropoff_area,solo_length,quoted_price,convert_or_not,waiting_time,matching_outcome
6101,3,3126.0,41.8842174687,-87.7380297597,41.922082541,-87.6341560931,26,7,5.947929890885367,0.6863698630122193,0,,
6102,3,3127.0,41.9058577688,-87.6308650266,41.8809944707,-87.6327464887,8,32,1.7206135758225067,0.4271802697287352,1,4.0,6106.0
6103,3,3128.0,41.9268111821,-87.6426052473,41.8809944707,-87.6327464887,7,32,3.205972279198261,0.5723952363983358,0,,
6104,3,3129.0,41.808511513,-87.6139994504,41.8950334495,-87.6197106717,38,8,5.985318182457067,0.6422722296480622,0,,
6105,3,3131.0,41.9272609555,-87.7655016086,41.9226862843,-87.6494887289,19,7,5.972233620339379,0.7055989880611536,0,,
6106,3,3131.0,41.8932163595,-87.6378442095,41.8679024175,-87.6429586652,8,28,1.76870492259449,0.4668113786123058,1,0.0,6102.0
6107,3,3131.0,41.817397869,-87.6920317308,41.8950334495,-87.6197106717,58,8,6.528819658448812,0.5461075635298295,1,0.0,6094.0
6108,3,3132.0,41.8909220259,-87.6188683546,41.8853000224,-87.6428084655,8,28,1.2912123431877027,0.3551309551428464,1,5.074497369526398,
6109,3,3136.0,41.8059116993,-87.5874792581,41.8199863127,-87.6994966972,39,58,5.849964663717696,0.5450254439397962,1,0.0,6074.0
6110,3,3137.0,41.874005383,-87.6635175498,41.7718485152,-87.695666342,28,66,7.249869030399217,0.4040740155631029,1,10.0,6116.0
6111,3,3139.0,41.7632467988,-87.6161341112,41.6906333472,-87.5700582686,69,51,5.551267182149639,0.6379464985555328,0,,
6112,3,3140.0,41.8995065476,-87.6796002867,41.8679024175,-87.6429586652,24,28,2.8846028568524607,0.5203501090745545,0,,
6113,3,3143.0,41.7718485152,-87.695666342,41.6738199043,-87.6357397768,66,53,7.4448479867505135,0.6333960299328771,1,3.0,6115.0
6114,3,3144.0,41.8081895757,-87.6990971733,41.8048535215,-87.6769677545,58,61,1.1627895810922502,0.6543663027426336,1,69.9165385861088,
6115,3,3146.0,41.7718485152,-87.695666342,41.7457577128,-87.7083657043,66,70,1.917850382758126,0.6199295469064771,1,0.0,6113.0
6116,3,3147.0,41.8390869059,-87.714003807,41.8090182499,-87.6591665992,30,61,3.5054471253334305,0.6860054255075577,1,0.0,6110.0
6117,3,3150.0,41.7424875717,-87.6300448953,41.8809944707,-87.6327464887,44,32,9.570926535905429,0.6374951704757906,1,7.0,6122.0
6118,3,3153.0,41.8679024175,-87.6429586652,41.958055933,-87.6603894557,28,3,6.293159318494625,0.5096857744590271,0,,
6119,3,3153.0,41.8909220259,-87.6188683546,41.8704150003,-87.6750856208,8,28,3.2204116503316222,0.5216013206669019,1,3.0,6120.0
6120,3,3156.0,41.9305785697,-87.6422063127,41.8492467545,-87.6241352979,7,33,5.695844695393542,0.4637971706124872,1,0.0,6119.0
6121,3,3157.0,41.8997373884,-87.6649539167,41.8849871918,-87.6209929134,24,32,2.480124070094922,0.3629609226109327,1,18.0,6128.0
6122,3,3157.0,41.8268330147,-87.6729255394,41.8809944707,-87.6327464887,59,32,4.275485309406189,0.7358274994399677,1,0.0,6117.0
6123,3,3158.0,41.8474315472,-87.6635286858,41.9027880476,-87.6261455896,31,8,4.28109300912292,0.6147290960966039,1,19.0,6131.0
6124,3,3158.0,41.9211259143,-87.6997544065,41.8924331563,-87.6696239301,22,24,2.516095194068606,0.5246920454933608,1,13.0,6126.0
6125,3,3160.0,41.7788768603,-87.5949254391,41.7771962546,-87.6424975271,42,68,2.4539071771347625,0.5934339266457554,1,249.0,6293.0
6126,3,3171.0,41.9942252345,-87.6860768812,41.8932163595,-87.6378442095,2,8,7.406172063436402,0.5225111232238304,1,0.0,6124.0
6127,3,3175.0,41.8329371807,-87.6535834197,41.8849871918,-87.6209929134,60,32,3.968143771820344,0.5630295490346302,0,,
6128,3,3175.0,41.9218774613,-87.6640782395,41.8809944707,-87.6327464887,7,32,3.2519770538464403,0.4245268943578238,1,0.0,6121.0
6129,3,3176.0,41.8853000224,-87.6428084655,41.8909220259,-87.6188683546,28,8,1.2912123431877027,0.5350985380712134,0,,
6130,3,3177.0,41.9066839592,-87.7103539349,41.8932163595,-87.6378442095,23,8,3.8433103107886,0.5177873336469596,0,,
6131,3,3177.0,41.8417186095,-87.6439324936,41.9049353016,-87.6499072264,60,8,4.37866049900831,0.6373040840481781,1,0.0,6123.0
6132,3,3177.0,41.8484115955,-87.6914304807,41.814440937,-87.7307334535,30,57,3.0989147234834107,0.5871018949669015,1,40.145820217018354,
6133,3,3178.0,41.8924331563,-87.6696239301,41.8809944707,-87.6327464887,24,32,2.0549531571262936,0.3509892796770875,1,6.0,6139.0
6134,3,3178.0,41.96581197,-87.6558787862,42.0096228806,-87.6701668569,3,1,3.114713851798885,0.6298038445157434,1,0.0,6099.0
6135,3,3180.0,41.9012069941,-87.6763559892,41.9227606205,-87.6991553432,24,22,1.8952585465883551,0.5087175164872721,1,0.0,6136.0
6136,3,3180.0,41.9066839592,-87.7103539349,41.9672886138,-87.6524349997,23,3,5.137698367508783,0.5534119198075619,1,0.0,6135.0
6137,3,3182.0,41.8416911186,-87.6125639471,41.8809944707,-87.6327464887,35,32,2.907421297344503,0.5552976832225625,1,17.0,6142.0
6138,3,3184.0,41.7759288274,-87.6665962653,41.7441995348,-87.5863483178,67,45,4.681041852301126,0.5470015201417657,1,33.0,6152.0
6139,3,3184.0,41.86911914,-87.7560677045,41.8679024175,-87.6429586652,25,28,5.820336215204698,0.5150726058036426,1,0.0,6133.0
6140,3,3196.0,41.9015669095,-87.6384040116,41.8809944707,-87.6327464887,8,32,1.4508997251250535,0.4892513855137693,1,23.0,6155.0
6141,3,3198.0,41.8926581076,-87.6525344838,41.8853000224,-87.6428084655,24,28,0.7132547705392195,0.3783664850965951,1,64.0,6188.0
6142,3,3199.0,41.859349715,-87.6173580061,41.8809944707,-87.6327464887,33,32,1.6921655669011937,0.5261445651244799,1,0.0,6137.0
6143,3,3204.0,41.7759288274,-87.6665962653,41.7788768603,-87.5949254391,67,42,3.698498666807005,0.6762157013505377,0,,
6144,3,3206.0,41.8774061234,-87.6219716519,41.8852813201,-87.6572331997,32,28,1.8937793021408795,0.4699140398253766,0,,
6145,3,3207.0,41.8571838585,-87.6203346241,41.7296764229,-87.5727171342,33,48,9.145027400527464,0.625892862564347,0,,
6146,3,3208.0,41.7771962546,-87.6424975271,41.8089162826,-87.5961833442,68,39,3.239642108221538,0.6576036571752677,0,,
6147,3,3209.0,41.8555013528,-87.683227168,41.8909220259,-87.6188683546,31,8,4.117438593564647,0.5763044545571909,1,4.0,6149.0
6148,3,3212.0,41.9942252345,-87.6860768812,41.958055933,-87.6603894557,2,3,2.8259966504294365,0.5670796792139167,0,,
6149,3,3213.0,41.8995897957,-87.6747191345,41.8909220259,-87.6188683546,24,8,2.9342206399245154,0.4578276186184062,1,0.0,6147.0
6150,3,3213.0,41.8346735981,-87.6108347373,41.8849871918,-87.6209929134,35,32,3.515419976489839,0.4755870026339049,1,3.0,6151.0
6151,3,3216.0,41.8634226841,-87.6537566193,41.8849871918,-87.6209929134,28,32,2.2497364049366757,0.4425167911378845,1,0.0,6150.0
6152,3,3217.0,41.8601900192,-87.7172201,41.7788768603,-87.5949254391,29,42,8.439107780998217,0.5328474138873366,1,0.0,6138.0
6153,3,3218.0,41.8765928828,-87.7598126285,41.8952576428,-87.7335180512,25,23,1.8688207098612248,0.5720280839852272,0,,
6154,3,3218.0,41.968069,-87.7215590627,41.899602111,-87.6333080367,14,8,6.553985054716864,0.6632686800093648,0,,
6155,3,3219.0,41.8997373884,-87.6649539167,41.8809944707,-87.6327464887,24,32,2.102693835045746,0.4731563740081936,1,0.0,6140.0
6156,3,3220.0,41.6893165995,-87.6053716267,41.8679024175,-87.6429586652,50,28,12.490162125409382,0.7049830525197152,0,,
6157,3,3220.0,41.9005603836,-87.6941973701,41.8809944707,-87.6327464887,24,32,3.437665749016203,0.3861700892035788,0,,
6158,3,3224.0,41.9346591566,-87.6467297286,41.7905666284,-87.5940154442,6,41,10.31875195787441,0.5030786829238593,1,0.0,6048.0
6159,3,3224.0,41.9633743823,-87.6701845504,41.985916382,-87.7689702414,3,11,5.307961474415815,0.493346053241824,1,14.0,6170.0
6160,3,3225.0,41.707311449,-87.5349029012,41.874005383,-87.6635175498,52,28,13.287211117898384,0.8210096734080414,0,,
6161,3,3228.0,41.8809944707,-87.6327464887,41.7559614313,-87.551994147,32,43,9.58758705586798,0.5747258183773415,0,,
6162,3,3229.0,41.8932163595,-87.6378442095,41.8849871918,-87.6209929134,8,32,1.0366087096471257,0.3817666554094677,1,13.0,6172.0
6163,3,3230.0,41.9354389148,-87.693325868,41.8920421365,-87.6318639497,21,8,4.356256766542802,0.6995459744043413,0,,
6164,3,3230.0,41.952719111,-87.6605035019,41.8792550844,-87.642648998,6,28,5.158220839944116,0.5123725322261781,1,0.0,6098.0
6165,3,3232.0,41.906025969,-87.6753116216,41.8792550844,-87.642648998,24,28,2.498708214769364,0.549691554495399,0,,
6166,3,3232.0,41.804002777,-87.7406132526,41.859349715,-87.6173580061,56,33,7.408661134553329,0.5504204077331263,0,,
6167,3,3235.0,41.785998518,-87.7509342894,41.8059116993,-87.5874792581,56,39,8.531363262415946,0.7045448355058322,1,71.0,6217.0
6168,3,3236.0,41.9227606205,-87.6991553432,41.9226862843,-87.6494887289,22,7,2.553302480671375,0.4361214873395463,1,9.0,6175.0
6169,3,3237.0,41.8067652712,-87.6089492784,41.859349715,-87.6173580061,38,33,3.658936823513166,0.6594283418071345,0,,
6170,3,3238.0,41.9867117999,-87.6634164054,41.9939301285,-87.7583535876,76,12,4.900868546223856,0.6110800424454786,1,0.0,6159.0
6171,3,3241.0,41.7458424102,-87.5917077725,41.7468832529,-87.5726073052,45,46,0.9872628410028796,0.7645579137050138,0,,
6172,3,3242.0,41.9058577688,-87.6308650266,41.8809944707,-87.6327464887,8,32,1.7206135758225067,0.4929213648260739,1,0.0,6162.0
6173,3,3243.0,41.7901713682,-87.6863834792,41.7822169695,-87.7301873353,63,65,2.3226725343046586,0.6939956974699479,1,74.65107749321669,
6174,3,3245.0,41.8561441046,-87.6489783241,41.8631181033,-87.672920435,31,28,1.3229259560579512,0.5846815455944037,0,,
6175,3,3245.0,41.9502120955,-87.7128142315,41.8849871918,-87.6209929134,16,32,6.526519205265712,0.5195817264227367,1,0.0,6168.0
6176,3,3247.0,41.8995065476,-87.6796002867,41.8792550844,-87.642648998,24,28,2.360127656950535,0.3942341448593313,0,,
6177,3,3248.0,41.8090182499,-87.6591665992,41.7697780588,-87.7269298425,61,65,4.42008364183632,0.6860718344490871,0,,
6178,3,3249.0,41.8601900192,-87.7172201,41.8789144956,-87.7058971305,29,27,1.418859643854666,0.6496682643785414,1,6.0,6181.0
6179,3,3249.0,41.9012069941,-87.6763559892,41.9477915865,-87.6838349425,24,5,3.241570110675056,0.5104714316237203,0,,
6180,3,3249.0,41.6738199043,-87.6357397768,41.7771962546,-87.6424975271,53,68,7.151121393423233,0.5647036388247569,0,,
6181,3,3255.0,41.8388061944,-87.7195241482,41.8790669938,-87.657005027,30,28,4.253092481149558,0.5072369153033764,1,0.0,6178.0
6182,3,3255.0,41.8809944707,-87.6327464887,41.8853000224,-87.6428084655,32,28,0.596993445391089,0.4710061612435135,1,3.0,6184.0
6183,3,3257.0,41.783170859,-87.6035588871,41.7546793318,-87.6198449905,42,69,2.1400134905366106,0.674654549669186,0,,
6184,3,3258.0,41.7412427285,-87.551428197,42.0096228806,-87.6701668569,46,1,19.52358450335068,0.6424407459875414,1,0.0,6182.0
6185,3,3259.0,41.8474315472,-87.6635286858,41.9047120004,-87.7018845586,31,24,4.422351404801383,0.592235881603534,1,4.0,6189.0
6186,3,3260.0,41.9226862843,-87.6494887289,41.9867117999,-87.6634164054,7,76,4.481254226637657,0.4307130105967001,1,19.0,6203.0
6187,3,3261.0,41.7296764229,-87.5727171342,41.7615779081,-87.5727819867,48,43,2.2041852366030805,0.7492665802851082,0,,
6188,3,3262.0,41.8997373884,-87.6649539167,41.8792550844,-87.642648998,24,28,1.8218081966216244,0.4389444527080216,1,0.0,6141.0
6189,3,3263.0,41.8847677845,-87.6841474493,41.8917542026,-87.7186707951,28,23,1.840199976693681,0.5833415887794362,1,0.0,6185.0
6190,3,3265.0,41.9347624564,-87.6398538587,41.906025969,-87.6753116216,6,24,2.695403693344699,0.4608769918415304,0,,
6191,3,3266.0,41.8809944707,-87.6327464887,41.8923550478,-87.674506788,32,24,2.2869801216670087,0.4779396240850593,1,27.974992850333365,
6192,3,3267.0,41.7061257523,-87.5982558383,41.8351179863,-87.6186777673,50,35,8.974429482109262,0.787635862716299,0,,
6193,3,3270.0,41.8631181033,-87.672920435,41.859349715,-87.6173580061,28,33,2.870975636433881,0.5218478499596279,1,6.0,6199.0
6194,3,3270.0,41.8789144956,-87.7058971305,41.9000696026,-87.7209182385,27,23,1.6533128070555685,0.5555770634966466,1,105.0,6274.0
6195,3,3271.0,41.8299223039,-87.6725026464,41.713148612,-87.6750753124,59,72,8.069382746324324,0.695646868728614,0,,
6196,3,3275.0,41.7897875353,-87.7084167286,41.7822169695,-87.7301873353,63,65,1.2375710771495765,0.7002541446731112,0,,
6197,3,3276.0,41.9912345323,-87.6573042698,41.8809944707,-87.6327464887,76,32,7.7207379858072995,0.5611615269457287,1,0.0,6200.0
6198,3,3276.0,41.859349715,-87.6173580061,41.8809944707,-87.6327464887,33,32,1.6921655669011937,0.6371606226261893,1,33.51239539181779,
6199,3,3276.0,41.8390869059,-87.714003807,41.899602111,-87.6333080367,30,8,5.892454081864422,0.607799412084171,1,0.0,6193.0
6200,3,3276.0,41.9431550855,-87.640698076,41.8849871918,-87.6209929134,6,32,4.144754905872878,0.4057322471184468,1,0.0,6197.0
6201,3,3277.0,41.9431550855,-87.640698076,41.8679024175,-87.6429586652,6,28,5.200763457769627,0.5214469189075559,1,1.0,6202.0
6202,3,3278.0,41.8995897957,-87.6747191345,41.8853000224,-87.6428084655,24,28,1.9153511732562751,0.511073065868556,1,0.0,6201.0
6203,3,3279.0,41.8925077809,-87.6262149064,41.9289459041,-87.6608925701,8,7,3.0850965291161367,0.5481886132544684,1,0.0,6186.0
6204,3,3279.0,41.9005603836,-87.6941973701,41.8849871918,-87.6209929134,24,32,3.9158482493426,0.5484009438090939,1,9.0,6207.0
6205,3,3279.0,41.813200941,-87.6042092221,41.8792550844,-87.642648998,39,28,4.974307320085882,0.5826951003229662,0,,
6206,3,3279.0,41.9227606205,-87.6991553432,41.9386661962,-87.7112105933,22,21,1.261635498857829,0.4281123509584518,1,0.0853257664102784,
6207,3,3288.0,41.9217783562,-87.6414597588,41.8849871918,-87.6209929134,7,32,2.751298806435257,0.5811320863352665,1,0.0,6204.0
6208,3,3290.0,41.8792550844,-87.642648998,41.8809944707,-87.6327464887,28,32,0.5233994908075175,0.4297214867436607,1,22.0,6220.0
6209,3,3291.0,41.8926581076,-87.6525344838,41.8852813201,-87.6572331997,24,28,0.5640849816488462,0.5411413346185239,0,,
6210,3,3298.0,41.9002212967,-87.6291051864,41.8853000224,-87.6428084655,8,28,1.24884896999061,0.5430745608517141,1,42.0,6241.0
6211,3,3298.0,41.8785943576,-87.7302324284,41.8601900192,-87.7172201,26,29,1.437098605452536,0.6134851098040756,1,195.21625795096045,
6212,3,3301.0,41.9442266014,-87.6559981815,41.9535821253,-87.7234523905,6,16,3.5260680099310138,0.5561787344366889,1,26.85869332957327,
6213,3,3301.0,42.001571027,-87.6950125892,41.9867117999,-87.6634164054,2,76,1.920043740993799,0.6291706617983284,1,41.1412407268449,
6214,3,3302.0,41.8346735981,-87.6108347373,41.8849871918,-87.6209929134,35,32,3.515419976489839,0.6291166303409226,0,,
6215,3,3303.0,41.7615779081,-87.5727819867,41.7412427285,-87.551428197,43,46,1.7848449605646863,0.6553668806807839,1,34.0,6238.0
6216,3,3305.0,41.8906088526,-87.7560467111,41.8785943576,-87.7302324284,25,26,1.5659972402284776,0.5109192984926061,1,53.0,6259.0
6217,3,3306.0,41.7974277095,-87.6890166432,41.8048535215,-87.6769677545,63,61,0.8052243334024421,0.6332448248739286,1,0.0,6167.0
6218,3,3311.0,41.8789144956,-87.7058971305,41.8502663663,-87.667569312,27,31,2.7941905755884062,0.6743444213443688,0,,
6219,3,3311.0,41.8996701799,-87.6698377982,41.8853000224,-87.6428084655,24,28,1.708355492471151,0.4681228182482422,1,2.0,6223.0
6220,3,3312.0,41.8792550844,-87.642648998,41.8059116993,-87.5874792581,28,39,5.808982629974851,0.5738527436668613,1,0.0,6208.0
6221,3,3312.0,41.7897875353,-87.7084167286,41.8081895757,-87.6990971733,63,58,1.3590597225088237,0.6407534067140092,1,30.75916428602659,
6222,3,3313.0,41.8361501547,-87.6487879519,41.9540276487,-87.7633990316,60,15,10.053837209437642,0.6238946764233908,0,,
6223,3,3313.0,41.9428725376,-87.701330291,41.8849871918,-87.6209929134,21,32,5.749601379963935,0.5325812667816104,1,0.0,6219.0
6224,3,3316.0,41.8995897957,-87.6747191345,41.8853000224,-87.6428084655,24,28,1.9153511732562751,0.3962216198330423,1,2.7812237364969405,
6225,3,3316.0,41.7065878819,-87.6233665115,41.713148612,-87.6750753124,49,72,2.7053803317033083,0.5516808983182137,1,15.654029149809048,
6226,3,3317.0,41.9292973683,-87.7980321814,42.0076125931,-87.8137810343,18,9,5.471215664435984,0.8014092446824304,0,,
6227,3,3322.0,41.8441449609,-87.6829962096,41.8860057857,-87.671873941,31,28,2.948383923376134,0.4497449312019912,0,,
6228,3,3322.0,41.7584079022,-87.5628473838,41.8679024175,-87.6429586652,43,28,8.617083226811658,0.6526867408207369,0,,
6229,3,3323.0,41.7905062613,-87.5831437169,41.8926581076,-87.6525344838,41,24,7.910345411252333,0.6793050084458994,1,10.0,6235.0
6230,3,3324.0,41.8849871918,-87.6209929134,41.8991556134,-87.6262105324,32,8,1.0150614707818015,0.5920428249693759,0,,
6231,3,3325.0,41.86911914,-87.7560677045,41.920126404,-87.7607889112,25,19,3.5326213357895178,0.4754884981432072,0,,
6232,3,3328.0,41.8924331563,-87.6696239301,41.8852813201,-87.6572331997,24,28,0.806454073800089,0.4017185696464369,0,,
6233,3,3331.0,41.8390869059,-87.714003807,41.7925923603,-87.7696154528,30,56,4.303576012767463,0.5262240768735593,0,,
6234,3,3333.0,41.8706073724,-87.6221729369,41.8950334495,-87.6197106717,32,8,1.69242749601572,0.5983806879321665,0,,
6235,3,3333.0,41.8925077809,-87.6262149064,41.8852813201,-87.6572331997,8,28,1.6717599895502595,0.3638931828369313,1,0.0,6229.0
6236,3,3334.0,41.9284315635,-87.6999685912,41.8994222543,-87.684490122,22,24,2.1565682492644407,0.5986229737998577,1,53.0,6282.0
6237,3,3335.0,41.898425258,-87.770385079,41.8952576428,-87.7335180512,25,23,1.908645270881244,0.5806324670064914,0,,
6238,3,3337.0,41.7646425154,-87.5635848124,41.7008887972,-87.600092686,43,50,4.790315629207152,0.4851649044224512,1,0.0,6215.0
6239,3,3339.0,41.859349715,-87.6173580061,41.7458424102,-87.5917077725,33,45,7.953104319078574,0.5721314795885785,0,,
6240,3,3339.0,41.7764307773,-87.6376353868,41.8274002516,-87.624088952,68,35,3.5901074713322387,0.5605090871031914,0,,
6241,3,3340.0,41.9002212967,-87.6291051864,41.8809944707,-87.6327464887,8,32,1.3415845021953707,0.4346287483667679,1,0.0,6210.0
6242,3,3341.0,41.8311571825,-87.638333371,41.8950334495,-87.6197106717,60,8,4.51626286513855,0.643152551770873,0,,
6243,3,3346.0,41.856309817,-87.644209287,41.8925077809,-87.6262149064,31,8,2.666880854649596,0.585149961491374,0,,
6244,3,3346.0,41.9414224785,-87.6759539319,41.8809944707,-87.6327464887,5,32,4.72946014298387,0.5942823651798493,0,,
6245,3,3347.0,41.8786674201,-87.6716536214,41.8923550478,-87.674506788,28,24,0.9570450407583516,0.4553654070697476,1,0.0,6246.0
6246,3,3347.0,41.8090182499,-87.6591665992,41.9012069941,-87.6763559892,61,24,6.43077056798371,0.5418423739500572,1,0.0,6245.0
6247,3,3349.0,41.8909220259,-87.6188683546,41.8792550844,-87.642648998,8,28,1.464977944666105,0.3675025352930143,1,1.0,6249.0
6248,3,3349.0,41.9504425991,-87.6835062305,41.9725808001,-87.6940010612,5,4,1.621857776313291,0.5346287334536627,1,101.0,6322.0
6249,3,3350.0,41.8950334495,-87.6197106717,41.8809944707,-87.6327464887,8,32,1.1791937881046692,0.364895231593478,1,0.0,6247.0
6250,3,3350.0,41.8130413823,-87.599476602,41.7107155901,-87.6152853223,39,49,7.116830023653243,0.5769229030786189,1,3.0,6254.0
6251,3,3350.0,42.0013132491,-87.684198195,41.962178629,-87.6453787624,2,3,3.3595530446134405,0.666060576446912,0,,
6252,3,3351.0,41.859349715,-87.6173580061,41.8809944707,-87.6327464887,33,32,1.6921655669011937,0.5482617899724263,0,,
6253,3,3351.0,41.8849871918,-87.6209929134,41.9868086263,-87.6944151909,32,2,7.983433590239772,0.5574645810113896,0,,
6254,3,3353.0,41.8016710371,-87.5942656985,41.783170859,-87.6035588871,41,42,1.3649457645339176,0.6368245347385619,1,0.0,6250.0
6255,3,3354.0,41.96581197,-87.6558787862,41.899602111,-87.6333080367,3,8,4.719482699249622,0.6063939432890613,0,,
6256,3,3355.0,41.9159097884,-87.6838259399,41.8925077809,-87.6262149064,22,8,3.375094111802624,0.4474203756613342,0,,
6257,3,3356.0,41.8130413823,-87.599476602,41.9672886138,-87.6524349997,39,3,11.000060117120702,0.6237878531242939,1,5.0,6262.0
6258,3,3357.0,41.8140038222,-87.6116848803,41.8012268363,-87.5853031602,38,41,1.6203076074210534,0.5758502297121161,1,13.0,6272.0
6259,3,3358.0,41.8906088526,-87.7560467111,41.8351179863,-87.6186777673,25,35,8.041443857419893,0.6200540962727527,1,0.0,6216.0
6260,3,3359.0,41.9117888585,-87.7215097031,41.8849871918,-87.6209929134,23,32,5.491086638224384,0.6208496670644345,0,,
6261,3,3360.0,41.7442051463,-87.6563059862,41.8788655841,-87.6251921424,71,32,9.44111192524089,0.6010627125401622,0,,
6262,3,3361.0,41.8919715078,-87.6129454143,41.9218549112,-87.6462109769,8,7,2.681269605991377,0.5412268125499268,1,0.0,6257.0
6263,3,3362.0,41.817397869,-87.6920317308,41.814440937,-87.7307334535,58,57,2.003377851821813,0.5842953717254197,1,2.283031136752925,
6264,3,3364.0,41.9000696026,-87.7209182385,41.9442266014,-87.6559981815,23,6,4.521854194666905,0.627843503106421,0,,
6265,3,3365.0,41.8692744531,-87.6640472412,41.8932163595,-87.6378442095,28,8,2.133872644149464,0.4259419335956488,1,4.0,6269.0
6266,3,3365.0,41.7615779081,-87.5727819867,41.8601900192,-87.7172201,43,29,10.087245233831036,0.5972107006021959,0,,
6267,3,3365.0,41.9210196071,-87.7103591445,41.9047120004,-87.7018845586,22,24,1.2080673454949398,0.4705484951374031,0,,
6268,3,3366.0,41.9146162864,-87.6317173661,41.8849871918,-87.6209929134,7,32,2.1201676825163056,0.4282991458635776,1,3.0,6271.0
6269,3,3369.0,41.8924331563,-87.6696239301,41.8809944707,-87.6327464887,24,32,2.0549531571262936,0.4241733286848443,1,0.0,6265.0
6270,3,3369.0,41.8351179863,-87.6186777673,41.9226862843,-87.6494887289,35,7,6.254566835076434,0.5616018165490712,1,7.0,6275.0
6271,3,3369.0,41.9074919303,-87.6357600901,41.8809944707,-87.6327464887,8,32,1.837349255605652,0.486185130512517,1,0.0,6268.0
6272,3,3370.0,41.8201978877,-87.6101001049,41.7008887972,-87.600092686,38,50,8.259592641607282,0.5332980024068977,1,0.0,6258.0
6273,3,3374.0,41.9074919303,-87.6357600901,41.8441449609,-87.6829962096,8,31,5.006239770762239,0.4264673407758806,1,5.0,6276.0
6274,3,3375.0,41.8081895757,-87.6990971733,41.9129253704,-87.7753675003,58,25,8.232349897862004,0.6842977569961015,1,0.0,6194.0
6275,3,3376.0,41.8710158803,-87.6314065252,41.8909220259,-87.6188683546,32,8,1.5191103321950647,0.5222470912847142,1,0.0,6270.0
6276,3,3379.0,41.9027880476,-87.6261455896,41.8774061234,-87.6219716519,8,32,1.7668157635067216,0.3627598809428825,1,0.0,6273.0
6277,3,3380.0,41.8130462951,-87.6187195937,41.8349623252,-87.6251541272,38,35,1.5500725365678891,0.4805998414928969,1,34.0,6297.0
6278,3,3382.0,41.8932163595,-87.6378442095,41.8852813201,-87.6572331997,8,28,1.1380542046285564,0.3769850733335713,1,44.0,6308.0
6279,3,3383.0,41.7457577128,-87.7083657043,41.8090182499,-87.6591665992,70,61,5.052816690149538,0.6831641699462518,1,28.0,6296.0
6280,3,3386.0,41.9290469366,-87.6513108767,41.8849871918,-87.6209929134,7,32,3.4202107512382103,0.4638704801733515,0,,
6281,3,3386.0,41.8909220259,-87.6188683546,41.8809944707,-87.6327464887,8,32,0.9900030012716,0.4850396894528623,0,,
6282,3,3387.0,41.9122848999,-87.7510700613,41.8920421365,-87.6318639497,25,8,6.287737938506361,0.4888373877815926,1,0.0,6236.0
6283,3,3391.0,41.8081895757,-87.6990971733,41.8679024175,-87.6429586652,58,28,5.037170000145614,0.5644730450096568,1,10.0,6287.0
6284,3,3395.0,41.9428725376,-87.701330291,41.8792550844,-87.642648998,21,28,5.331493419841157,0.7099124041182217,0,,
6285,3,3395.0,41.8270879119,-87.6486268165,41.8932163595,-87.6378442095,60,8,4.602608497853642,0.5852749265041742,0,,
6286,3,3397.0,41.9426918444,-87.6517705068,41.8991556134,-87.6262105324,6,8,3.282556266003821,0.5868379490053734,1,11.0,6292.0
6287,3,3401.0,41.7615779081,-87.5727819867,41.899602111,-87.6333080367,43,8,10.032738650920365,0.5113562334276909,1,0.0,6283.0
6288,3,3402.0,41.9000696026,-87.7209182385,41.8906088526,-87.7560467111,23,25,1.9213021283667604,0.6822235388503418,0,,
6289,3,3404.0,41.9094956686,-87.630963601,41.8809944707,-87.6327464887,8,32,1.9713789100850352,0.3752976515898976,0,,
6290,3,3404.0,41.9286190509,-87.685362024,41.8932163595,-87.6378442095,22,8,3.4573108388366958,0.5766299257230951,0,,
6291,3,3406.0,41.7548461015,-87.6101685859,41.8274002516,-87.624088952,69,35,5.0640446565673845,0.6850517544057309,0,,
6292,3,3408.0,41.9083786693,-87.6709450752,41.9002656868,-87.6321092196,24,8,2.0742562500052304,0.447544273495343,1,0.0,6286.0
6293,3,3409.0,41.7584079022,-87.5628473838,41.7686672562,-87.6289833139,43,69,3.481363130996044,0.5624642115853086,1,0.0,6125.0
6294,3,3409.0,41.9243470769,-87.7347397536,41.9000696026,-87.7209182385,20,23,1.8217462643838416,0.5950567900665209,0,,
6295,3,3411.0,41.9362371791,-87.6564115308,41.8849871918,-87.6209929134,6,32,3.9819099942544094,0.5254155676381055,0,,
6296,3,3411.0,41.7697780588,-87.7269298425,41.8173662079,-87.6988607973,65,58,3.591905608337781,0.6378374281319624,1,0.0,6279.0
6297,3,3414.0,41.7788768603,-87.5949254391,41.874005383,-87.6635175498,42,28,7.461429859201919,0.6432644516182793,1,0.0,6277.0
6298,3,3416.0,41.7865020374,-87.6221973414,41.7424875717,-87.6300448953,40,44,3.067884389799885,0.6097459014476124,0,,
6299,3,3417.0,41.8983317935,-87.6207628651,41.8809944707,-87.6327464887,8,32,1.347174411778701,0.3964776313956791,1,11.0,6309.0
6300,3,3417.0,41.8555013528,-87.683227168,41.8382957974,-87.6967563395,31,30,1.3777217867958924,0.5380272204718632,1,35.0,6326.0
6301,3,3418.0,41.8329371807,-87.6535834197,41.9504044107,-87.7020071282,60,16,8.489761428419119,0.5052993841067644,1,0.0,6302.0
